236,0,0,05:26:10
237,2,2,05:27:36
238,3,3,05:29:11
239,2,2,05:30:40
240,2,2,05:32:12
241,3,3,05:33:44
242,3,3,05:35:17
243,2,2,05:36:48
244,3,3,05:38:24
245,4,4,05:39:49
246,3,3,05:41:11
247,1,1,05:42:35
248,2,2,05:43:59
249,3,3,05:45:28
250,3,3,05:47:00
251,0,0,05:48:22
252,3,3,05:49:51
253,4,4,05:51:23
254,2,2,05:52:54
255,3,3,05:54:25
256,4,4,05:55:50
257,3,3,05:57:12
258,1,1,05:58:43
259,3,3,06:00:13
260,3,3,06:01:46
261,3,3,06:03:17
262,3,3,06:04:53
263,5,5,06:06:28
264,2,2,06:07:52
265,3,3,06:09:28
266,2,2,06:10:44
267,3,3,06:12:13
268,2,2,06:13:48
269,2,2,06:15:10
270,2,2,06:16:40
271,1,1,06:18:03
272,1,1,06:19:25
273,4,4,06:20:57
274,2,2,06:22:25
275,4,4,06:23:53
276,6,6,06:25:20
277,4,4,06:26:43
278,4,4,06:28:20
279,2,2,06:29:54
280,4,4,06:31:29
281,1,1,06:33:03
282,3,3,06:34:35
283,4,4,06:35:59
284,3,3,06:37:28
285,3,3,06:39:04
286,2,2,06:40:32
287,2,2,06:42:04
288,4,4,06:43:38
289,3,3,06:45:09
290,3,3,06:46:41
291,5,5,06:48:23
292,3,3,06:49:53
293,2,2,06:51:15
294,3,3,06:52:49
295,5,5,06:54:21
296,4,4,06:55:56
297,6,6,06:57:34
298,6,6,06:59:09
299,3,3,07:00:45
300,5,5,07:02:22
301,5,5,07:03:54
302,4,4,07:05:31
303,1,1,07:07:03
304,3,3,07:08:35
305,1,1,07:10:04
306,2,2,07:11:37
307,4,4,07:13:05
308,3,3,07:14:38
309,5,5,07:16:17
310,1,1,07:17:46
311,5,5,07:19:27
312,6,6,07:21:06
313,5,5,07:22:42
314,3,3,07:24:11
315,6,6,07:25:50
316,5,5,07:27:29
317,3,3,07:29:04
318,3,3,07:30:41
319,2,2,07:32:14
320,2,2,07:33:43
321,4,4,07:35:24
322,5,5,07:37:01
323,5,5,07:38:35
324,3,3,07:40:13
325,3,3,07:41:44
326,5,5,07:43:27
327,2,2,07:44:57
328,5,5,07:46:32
329,1,1,07:48:05
330,1,1,07:49:34
331,4,4,07:51:14
332,5,5,07:52:53
333,4,4,07:54:22
334,2,2,07:55:55
335,4,4,07:57:27
336,3,3,07:58:58
337,3,3,08:00:36
338,2,2,08:02:04
339,3,3,08:03:37
340,5,5,08:05:18
341,6,6,08:07:03
342,2,2,08:08:38
343,4,4,08:10:12
344,5,5,08:11:40
345,2,2,08:13:07
346,4,4,08:14:29
347,5,5,08:16:12
348,5,5,08:17:56
349,7,7,08:19:38
350,4,4,08:21:09
351,5,5,08:22:53
352,4,4,08:24:30
353,6,6,08:26:12
354,3,3,08:27:44
355,5,5,08:29:18
356,3,3,08:30:45
357,3,3,08:32:20
358,6,6,08:33:54
359,3,3,08:35:23
360,4,4,08:36:52
361,5,5,08:38:31
362,6,6,08:40:11
363,7,7,08:41:55
364,3,3,08:43:27
365,6,6,08:45:10
366,3,3,08:46:41
367,3,3,08:48:18
368,4,4,08:49:56
369,4,4,08:51:21
370,4,4,08:52:59
371,1,1,08:54:35
372,4,4,08:56:17
373,5,5,08:57:41
374,4,4,08:59:07
375,5,5,09:00:48
376,6,6,09:02:31
377,4,4,09:04:07
378,1,1,09:05:28
379,4,4,09:07:03
380,6,6,09:08:36
381,3,3,09:10:08
382,4,4,09:11:48
383,2,2,09:13:22
384,2,2,09:14:48
385,9,9,09:16:35
386,2,2,09:18:12
387,4,4,09:19:43
388,5,5,09:21:25
389,6,6,09:23:06
390,2,2,09:24:37
391,2,2,09:26:09
392,5,5,09:27:48
393,7,7,09:29:34
394,2,2,09:31:08
395,5,5,09:32:51
396,6,6,09:34:29
397,3,3,09:36:04
398,6,6,09:37:46
399,5,5,09:39:23
400,8,8,09:41:07
401,4,4,09:42:44
402,2,2,09:44:19
403,4,4,09:45:46
404,5,5,09:47:22
405,3,3,09:49:00
406,7,7,09:50:39
407,2,2,09:52:09
408,4,4,09:53:49
409,4,4,09:55:29
410,5,5,09:57:07
411,6,6,09:58:44
412,8,8,10:00:26
413,4,4,10:02:00
414,4,4,10:03:38
415,5,5,10:05:13
416,2,2,10:06:45
417,0,0,10:08:19
418,2,2,10:09:45
419,7,7,10:11:31
420,4,4,10:13:09
421,6,6,10:14:52
422,3,3,10:16:27
423,5,5,10:17:57
424,3,3,10:19:21
425,7,7,10:20:50
426,4,4,10:22:25
427,6,6,10:24:01
428,6,6,10:25:44
429,3,3,10:27:15
430,7,7,10:28:56
431,3,3,10:30:31
432,5,5,10:31:57
433,2,2,10:33:30
434,4,4,10:34:58
435,2,2,10:36:28
436,5,5,10:38:04
437,2,2,10:39:40
438,5,5,10:41:12
439,4,4,10:42:42
440,1,1,10:44:04
441,3,3,10:45:36
442,1,1,10:46:57
443,1,1,10:48:25
444,6,6,10:50:09
445,4,4,10:51:36
446,4,4,10:53:06
447,3,3,10:54:42
448,4,4,10:56:09
449,5,5,10:57:49
450,7,7,10:59:33
451,3,3,11:01:05
452,3,3,11:02:39
453,6,6,11:04:21
454,5,5,11:06:02
455,4,4,11:07:37
456,4,4,11:09:11
457,1,1,11:10:42
458,5,5,11:12:19
459,5,5,11:14:02
460,5,5,11:15:45
461,8,8,11:17:31
462,6,6,11:19:14
463,2,2,11:20:47
464,6,6,11:22:34
465,6,6,11:24:08
466,1,1,11:25:33
467,3,3,11:27:09
468,3,3,11:28:33
469,6,6,11:30:10
470,7,7,11:31:56
471,3,3,11:33:32
472,3,3,11:35:08
473,4,4,11:36:38
474,5,5,11:37:59
475,4,4,11:39:35
476,2,2,11:41:08
477,2,2,11:42:41
478,3,3,11:44:17
479,2,2,11:45:51
480,2,2,11:47:24
481,7,7,11:49:10
482,6,6,11:50:48
483,2,2,11:52:11
484,3,3,11:53:47
485,3,3,11:55:15
486,2,2,11:56:44
487,2,2,11:58:18
488,8,8,12:00:01
489,3,3,12:01:32
490,6,6,12:03:16
491,6,6,12:04:53
492,4,4,12:06:31
493,7,7,12:08:12
494,3,3,12:09:52
495,4,4,12:11:31
496,6,6,12:13:14
497,6,6,12:14:57
498,4,4,12:16:33
499,2,2,12:18:08
500,6,6,12:19:38
501,4,4,12:21:19
502,3,3,12:22:47
503,4,4,12:24:19
504,9,9,12:26:04
505,2,2,12:27:38
506,4,4,12:29:13
507,5,5,12:30:51
508,4,4,12:32:31
509,2,2,12:34:07
510,5,5,12:35:46
511,6,6,12:37:23
512,2,2,12:38:57
513,4,4,12:40:31
514,6,6,12:42:14
515,8,8,12:43:51
516,8,8,12:45:30
517,4,4,12:47:04
518,2,2,12:48:40
519,7,7,12:50:18
520,4,4,12:51:40
521,4,4,12:53:16
522,5,5,12:54:56
523,4,4,12:56:30
524,5,5,12:58:05
525,5,5,12:59:38
526,3,3,13:01:12
527,5,5,13:02:50
528,2,2,13:04:15
529,3,3,13:05:38
530,4,4,13:07:19
531,1,1,13:08:36
532,5,5,13:10:03
533,8,8,13:11:41
534,3,3,13:13:19
535,3,3,13:14:51
536,7,7,13:16:25
537,5,5,13:18:03
538,5,5,13:19:31
539,5,5,13:21:06
540,5,5,13:22:37
541,6,6,13:24:18
542,5,5,13:25:53
543,7,7,13:27:36
544,6,6,13:29:18
545,4,4,13:30:48
546,3,3,13:32:23
547,3,3,13:33:56
548,6,6,13:35:30
549,5,5,13:37:10
550,5,5,13:38:45
551,4,4,13:40:09
552,2,2,13:41:39
553,7,7,13:43:24
554,3,3,13:44:56
555,5,5,13:46:39
556,6,6,13:48:20
557,6,6,13:49:54
558,4,4,13:51:31
559,6,6,13:53:07
560,3,3,13:54:40
561,2,2,13:56:11
562,1,1,13:57:26
563,3,3,13:59:00
564,1,1,14:00:34
565,4,4,14:02:04
566,3,3,14:03:33
567,8,8,14:05:14
568,4,4,14:06:48
569,3,3,14:08:21
570,7,7,14:09:56
571,3,3,14:11:21
572,4,4,14:12:54
573,4,4,14:14:28
574,6,6,14:16:05
575,3,3,14:17:41
576,5,5,14:19:19
577,7,7,14:21:04
578,4,4,14:22:41
579,5,5,14:24:19
580,3,3,14:25:53
581,4,4,14:27:25
582,4,4,14:29:03
583,5,5,14:30:42
584,3,3,14:32:20
585,7,7,14:34:04
586,7,7,14:35:44
587,2,2,14:37:16
588,5,5,14:38:55
589,6,6,14:40:24
590,4,4,14:41:59
591,6,6,14:43:39
592,5,5,14:45:14
593,9,9,14:46:56
594,3,3,14:48:24
595,4,4,14:50:01
596,5,5,14:51:35
597,5,5,14:53:06
598,3,3,14:54:29
599,3,3,14:56:07
600,6,6,14:57:48
601,4,4,14:59:19
602,0,0,15:00:48
603,8,8,15:02:23
604,6,6,15:03:58
605,4,4,15:05:18
606,3,3,15:06:52
607,6,6,15:08:34
608,5,5,15:10:14
609,4,4,15:11:49
610,6,6,15:13:14
611,10,10,15:14:58
612,7,7,15:16:40
613,6,6,15:18:16
614,8,8,15:20:02
615,4,4,15:21:31
616,6,6,15:23:14
617,7,7,15:24:52
618,0,0,15:26:21
619,7,7,15:28:03
620,6,6,15:29:40
621,3,3,15:31:11
622,3,3,15:32:47
623,8,8,15:34:25
624,8,8,15:36:10
625,4,4,15:37:46
626,7,7,15:39:26
627,3,3,15:40:58
628,4,4,15:42:32
629,8,8,15:44:17
630,5,5,15:46:01
631,4,4,15:47:36
632,3,3,15:49:12
633,3,3,15:50:48
634,6,6,15:52:25
635,5,5,15:54:02
636,7,7,15:55:50
637,9,9,15:57:22
638,5,5,15:59:00
639,6,6,16:00:31
640,2,2,16:02:01
641,7,7,16:03:40
642,4,4,16:05:20
643,3,3,16:06:56
644,5,5,16:08:22
645,3,3,16:09:49
646,7,7,16:11:35
647,6,6,16:13:12
648,3,3,16:14:45
649,5,5,16:16:20
650,6,6,16:17:59
651,6,6,16:19:39
652,6,6,16:21:23
653,7,7,16:23:02
654,4,4,16:24:34
655,6,6,16:26:09
656,7,7,16:27:55
657,9,9,16:29:43
658,3,3,16:31:18
659,4,4,16:32:50
660,5,5,16:34:19
661,7,7,16:36:05
662,5,5,16:37:45
663,1,1,16:39:08
664,2,2,16:40:40
665,3,3,16:42:03
666,3,3,16:43:33
667,6,6,16:45:03
668,5,5,16:46:32
669,3,3,16:48:02
670,4,4,16:49:39
671,5,5,16:51:08
672,8,8,16:52:49
673,9,9,16:54:42
674,6,6,16:56:19
675,3,3,16:57:57
676,4,4,16:59:30
677,5,5,17:01:14
678,7,7,17:02:54
679,7,7,17:04:38
680,6,6,17:06:13
681,3,3,17:07:42
682,4,4,17:09:20
683,7,7,17:11:01
684,5,5,17:12:43
685,8,8,17:14:27
686,3,3,17:15:55
687,6,6,17:17:33
688,9,9,17:19:16
689,5,5,17:20:46
690,5,5,17:22:17
691,2,2,17:23:43
692,5,5,17:25:17
693,6,6,17:26:57
694,6,6,17:28:29
695,4,4,17:30:05
696,6,6,17:31:47
697,4,4,17:33:23
698,6,6,17:35:08
699,4,4,17:36:46
700,4,4,17:38:26
701,6,6,17:39:52
702,7,7,17:41:34
703,4,4,17:43:07
704,3,3,17:44:37
705,4,4,17:46:09
706,7,7,17:47:54
707,4,4,17:49:35
708,6,6,17:51:11
709,5,5,17:52:49
710,5,5,17:54:26
711,4,4,17:56:06
712,6,6,17:57:43
713,4,4,17:59:19
714,7,7,18:01:00
715,8,8,18:02:38
716,4,4,18:04:16
717,5,5,18:05:54
718,5,5,18:07:32
719,5,5,18:09:12
720,8,8,18:11:01
721,5,5,18:12:42
722,6,6,18:14:24
723,6,6,18:15:56
724,3,3,18:17:26
725,5,5,18:19:06
726,5,5,18:20:48
727,6,6,18:22:34
728,5,5,18:24:17
729,6,6,18:25:54
730,2,2,18:27:22
731,6,6,18:28:44
732,8,8,18:30:31
733,4,4,18:32:06
734,3,3,18:33:39
735,6,6,18:35:22
736,5,5,18:37:03
737,2,2,18:38:39
738,6,6,18:40:19
739,5,5,18:41:47
740,8,8,18:43:32
741,5,5,18:44:58
742,5,5,18:46:28
743,5,5,18:48:03
744,4,4,18:49:37
745,2,2,18:51:13
746,10,10,18:52:50
747,6,6,18:54:36
748,7,7,18:56:14
749,9,9,18:57:54
750,3,3,18:59:30
751,7,7,19:01:11
752,7,7,19:02:50
753,4,4,19:04:22
754,6,6,19:06:02
755,4,4,19:07:40
756,5,5,19:09:14
757,4,4,19:10:45
758,7,7,19:12:24
759,10,10,19:14:10
760,7,7,19:15:56
761,5,5,19:17:36
762,4,4,19:19:15
763,7,7,19:20:54
764,8,8,19:22:40
765,9,9,19:24:21
766,3,3,19:25:44
767,7,7,19:27:26
768,7,7,19:29:12
769,6,6,19:30:56
770,6,6,19:32:33
771,4,4,19:34:12
772,10,10,19:36:01
773,3,3,19:37:37
774,11,11,19:39:24
775,8,8,19:41:05
776,5,5,19:42:46
777,3,3,19:44:19
778,2,2,19:45:53
779,3,3,19:47:20
780,3,3,19:48:42
781,5,5,19:50:20
782,2,2,19:51:50
783,6,6,19:53:35
784,3,3,19:55:05
785,5,5,19:56:29
786,8,8,19:58:04
787,7,7,19:59:44
788,7,7,20:01:27
789,5,5,20:03:03
790,6,6,20:04:38
791,5,5,20:06:18
792,7,7,20:08:01
793,7,7,20:09:41
794,5,5,20:11:19
795,7,7,20:13:02
796,8,8,20:14:44
797,8,8,20:16:31
798,6,6,20:18:11
799,9,9,20:19:59
800,5,5,20:21:33
801,6,6,20:23:11
802,8,8,20:24:49
803,7,7,20:26:29
804,6,6,20:28:12
805,5,5,20:29:40
806,5,5,20:31:26
807,2,2,20:32:58
808,4,4,20:34:33
809,5,5,20:36:16
810,4,4,20:37:56
811,1,1,20:39:29
812,7,7,20:41:05
813,4,4,20:42:44
814,6,6,20:44:26
815,6,6,20:46:02
816,6,6,20:47:46
817,6,6,20:49:27
818,8,8,20:51:13
819,7,7,20:52:58
820,7,7,20:54:43
821,6,6,20:56:26
822,3,3,20:57:51
823,5,5,20:59:29
824,4,4,21:01:06
825,6,6,21:02:49
826,5,5,21:04:29
827,4,4,21:06:04
828,6,6,21:07:48
829,7,7,21:09:21
830,6,6,21:11:02
831,4,4,21:12:44
832,7,7,21:14:31
833,7,7,21:16:12
834,7,7,21:17:54
835,7,7,21:19:43
836,1,1,21:21:13
837,4,4,21:22:37
838,5,5,21:24:18
839,3,3,21:25:58
840,7,7,21:27:41
841,3,3,21:29:16
842,6,6,21:31:01
843,6,6,21:32:42
844,4,4,21:34:20
845,3,3,21:35:57
846,4,4,21:37:38
847,6,6,21:39:17
848,7,7,21:41:01
849,6,6,21:42:44
850,6,6,21:44:22
851,3,3,21:45:52
852,8,8,21:47:34
853,5,5,21:49:13
854,8,8,21:50:43
855,6,6,21:52:21
856,6,6,21:54:03
857,7,7,21:55:39
858,6,6,21:57:17
859,6,6,21:58:55
860,8,8,22:00:36
861,3,3,22:02:07
862,8,8,22:03:45
863,5,5,22:05:20
864,5,5,22:06:57
865,6,6,22:08:36
866,5,5,22:10:01
867,7,7,22:11:39
868,4,4,22:13:14
869,6,6,22:14:52
870,7,7,22:16:35
871,10,10,22:18:25
872,2,2,22:19:56
873,4,4,22:21:25
874,4,4,22:23:05
875,6,6,22:24:41
876,6,6,22:26:11
877,4,4,22:27:43
878,6,6,22:29:22
879,6,6,22:30:49
880,5,5,22:32:25
881,7,7,22:34:08
882,5,5,22:35:42
883,6,6,22:37:20
884,9,9,22:38:59
885,7,7,22:40:40
886,6,6,22:42:13
887,2,2,22:43:39
888,10,10,22:45:24
889,4,4,22:46:54
890,9,9,22:48:36
891,3,3,22:50:05
892,8,8,22:51:47
893,3,3,22:53:24
894,8,8,22:55:09
895,8,8,22:56:58
896,6,6,22:58:28
897,6,6,23:00:13
898,6,6,23:01:53
899,5,5,23:03:34
900,7,7,23:05:14
901,5,5,23:06:42
902,4,4,23:08:14
903,6,6,23:09:54
904,8,8,23:11:38
905,4,4,23:13:13
906,8,8,23:14:54
907,5,5,23:16:34
908,3,3,23:18:06
909,7,7,23:19:38
910,4,4,23:21:15
911,7,7,23:22:53
912,4,4,23:24:29
913,6,6,23:25:55
914,5,5,23:27:31
915,7,7,23:29:05
916,7,7,23:30:39
917,8,8,23:32:21
918,6,6,23:34:04
919,11,11,23:35:55
920,6,6,23:37:38
921,9,9,23:39:26
922,5,5,23:40:52
923,6,6,23:42:17
924,7,7,23:43:46
925,4,4,23:45:11
926,8,8,23:46:48
927,8,8,23:48:26
928,6,6,23:49:57
929,10,10,23:51:42
930,7,7,23:53:28
931,4,4,23:55:07
932,4,4,23:56:48
933,7,7,23:58:25
934,6,6,00:00:02
935,6,6,00:01:36
936,4,4,00:03:12
937,8,8,00:04:46
938,7,7,00:06:23
939,8,8,00:08:07
940,6,6,00:09:49
941,6,6,00:11:23
942,10,10,00:13:13
943,6,6,00:14:54
944,6,6,00:16:31
945,7,7,00:18:14
946,4,4,00:19:48
947,7,7,00:21:29
948,4,4,00:23:05
949,6,6,00:24:42
950,9,9,00:26:27
951,6,6,00:28:02
952,5,5,00:29:42
953,4,4,00:31:19
954,3,3,00:32:50
955,6,6,00:34:31
956,9,9,00:36:12
957,3,3,00:37:49
958,4,4,00:39:22
959,6,6,00:41:01
960,5,5,00:42:33
961,6,6,00:44:16
962,9,9,00:46:05
963,6,6,00:47:47
964,6,6,00:49:21
965,3,3,00:50:58
966,7,7,00:52:41
967,9,9,00:54:18
968,4,4,00:55:53
969,6,6,00:57:33
970,4,4,00:59:10
971,6,6,01:00:48
972,7,7,01:02:24
973,5,5,01:04:05
974,7,7,01:05:49
975,8,8,01:07:37
976,4,4,01:09:11
977,7,7,01:10:46
978,6,6,01:12:22
979,6,6,01:14:01
980,8,8,01:15:49
981,7,7,01:17:27
982,4,4,01:19:02
983,5,5,01:20:42
984,5,5,01:22:17
985,8,8,01:24:02
986,6,6,01:25:40
987,8,8,01:27:20
988,5,5,01:28:53
989,5,5,01:30:22
990,6,6,01:31:56
991,4,4,01:33:34
992,4,4,01:35:06
993,7,7,01:36:46
994,5,5,01:38:26
995,7,7,01:40:10
996,5,5,01:41:44
997,7,7,01:43:22
998,7,7,01:45:01
999,7,7,01:46:43
1000,8,8,01:48:29
